date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
120712	12:00:13	10037	Language	Language	0	French	37072	0	0	12:00:13	37194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	Session	Session	0	3mo	1069	0	0	12:00:13	38327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	HandFr	HandFr	0	RightFr	2426057	0	0	12:00:13	2464461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	AudioCheckFr	WordsFr	0	0	0	0	0	12:00:13	3275426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	CubeFr	CubeFr	1	1Cube	45569	0	0	12:00:13	3323268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1700	1	0	12:00:13	3377606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	1460	0	0	12:00:13	3379086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2000	1	0	12:00:13	3381098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	928	0	0	12:00:13	3382044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1500	1	0	12:00:13	3383564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	558	0	0	12:00:13	3384150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1900	1	0	12:00:13	3386070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	1013	0	0	12:00:13	3387109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1600	1	0	12:00:13	3388722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	632	0	0	12:00:13	3389375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2500	1	0	12:00:13	3391894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	580	0	0	12:00:13	3392494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2200	1	0	12:00:13	3394706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	568	0	0	12:00:13	3395293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2400	1	0	12:00:13	3397705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	529	0	0	12:00:13	3398252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2300	1	0	12:00:13	3400571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	528	0	0	12:00:13	3401117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2100	1	0	12:00:13	3403236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	566	0	0	12:00:13	3403823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1800	1	0	12:00:13	3405635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	535	0	0	12:00:13	3406195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1700	1	0	12:00:13	3407941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	629	0	0	12:00:13	3408594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2300	1	0	12:00:13	3410913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	569	0	0	12:00:13	3411499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2200	1	0	12:00:13	3413712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	1162	0	0	12:00:13	3414898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1500	1	0	12:00:13	3416418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	648	0	0	12:00:13	3417084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1800	1	0	12:00:13	3418897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	777	0	0	12:00:13	3419696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1600	1	0	12:00:13	3421309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	653	0	0	12:00:13	3421989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2400	1	0	12:00:13	3424401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	552	0	0	12:00:13	3424974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2100	1	0	12:00:13	3427093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	2484	0	0	12:00:13	3429599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1900	1	0	12:00:13	3431518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	427	0	0	12:00:13	3431972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2500	1	0	12:00:13	3434491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	431	0	0	12:00:13	3434944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2000	1	0	12:00:13	3436956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	445	0	0	12:00:13	3437423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2500	1	0	12:00:13	3439942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	420	0	0	12:00:13	3440381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1600	1	0	12:00:13	3441994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	431	0	0	12:00:13	3442447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1700	1	0	12:00:13	3444167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	435	0	0	12:00:13	3444620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2100	1	0	12:00:13	3446739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	470	0	0	12:00:13	3447232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1900	1	0	12:00:13	3449151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	426	0	0	12:00:13	3449605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	1500	1	0	12:00:13	3451124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	pm.simpleFr	2	57	438	0	0	12:00:13	3451591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	12:00:13	10037	pm.simpleFrRight	blank.simpleFr	2	0	2000	1	0	12:00:13	3453603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
