date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
092712	13:58:40	10018	Language	Language	0	French	5001	0	0	13:58:40	5090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	Session	Session	0	3mo	872	0	0	13:58:40	6036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	HandFr	HandFr	0	RightFr	655491	0	0	13:58:40	661611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	AudioCheckFr	WordsFr	0	0	0	0	0	13:58:40	754286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	CubeFr	CubeFr	1	1Cube	61974	0	0	13:58:40	817853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1587	1	0	13:58:40	830995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	459	0	0	13:58:40	831487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1787	1	0	13:58:40	833300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	409	0	0	13:58:40	833740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1687	1	0	13:58:40	835459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	330	0	0	13:58:40	835819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2387	1	0	13:58:40	838231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	326	0	0	13:58:40	838591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1487	1	0	13:58:40	840111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	302	0	0	13:58:40	840444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1987	1	0	13:58:40	842457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	261	0	0	13:58:40	842750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2087	1	0	13:58:40	844869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	296	0	0	13:58:40	845202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2287	1	0	13:58:40	847521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	284	0	0	13:58:40	847841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2187	1	0	13:58:40	850053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	296	0	0	13:58:40	850386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1887	1	0	13:58:40	852306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	283	0	0	13:58:40	852626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2487	1	0	13:58:40	855145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	276	0	0	13:58:40	855451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2287	1	0	13:58:40	857770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	306	0	0	13:58:40	858117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2187	1	0	13:58:40	860329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	291	0	0	13:58:40	860662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1487	1	0	13:58:40	862182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	295	0	0	13:58:40	862515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1587	1	0	13:58:40	864128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	221	0	0	13:58:40	864381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1887	1	0	13:58:40	866300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	272	0	0	13:58:40	866607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2087	1	0	13:58:40	868726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	359	0	0	13:58:40	869126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1987	1	0	13:58:40	871138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	249	0	0	13:58:40	871418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1787	1	0	13:58:40	873230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	254	0	0	13:58:40	873524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2387	1	0	13:58:40	875936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	236	0	0	13:58:40	876203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1687	1	0	13:58:40	877922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	250	0	0	13:58:40	878202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2487	1	0	13:58:40	880721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	315	0	0	13:58:40	881067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1787	1	0	13:58:40	882880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	252	0	0	13:58:40	883173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1587	1	0	13:58:40	884826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	306	0	0	13:58:40	885173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1987	1	0	13:58:40	887185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	267	0	0	13:58:40	887492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2387	1	0	13:58:40	889904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	268	0	0	13:58:40	890210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1687	1	0	13:58:40	891930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	274	0	0	13:58:40	892236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2287	1	0	13:58:40	894556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	240	0	0	13:58:40	894835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1887	1	0	13:58:40	896754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	249	0	0	13:58:40	897034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2187	1	0	13:58:40	899247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	269	0	0	13:58:40	899553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	1487	1	0	13:58:40	901073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	331	0	0	13:58:40	901446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2087	1	0	13:58:40	903552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	252	0	0	13:58:40	903845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2487	1	0	13:58:40	906364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	240	0	0	13:58:40	906644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	blank.simpleFr	2	0	2287	1	0	13:58:40	908963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
092712	13:58:40	10018	pm.simpleFrRight	pm.simpleFr	2	57	264	0	0	13:58:40	909269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
