date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
103012	08:03:20	10026	Language	Language	0	French	7815	0	0	08:03:20	7941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	Session	Session	0	3mo	880	0	0	08:03:20	8887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	HandFr	HandFr	0	RightFr	786060	0	0	08:03:20	795030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	AudioCheckFr	WordsFr	0	0	0	0	0	08:03:20	2036871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	CubeFr	CubeFr	1	1Cube	15870	0	0	08:03:20	2054545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	57	1316	0	0	08:03:20	2092490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	57	1159	0	0	08:03:20	2094676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	57	1198	0	0	08:03:20	2096902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	2400	1	0	08:03:20	2099314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	671	0	0	08:03:20	2100007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	1600	1	0	08:03:20	2101620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	477	0	0	08:03:20	2102127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	2100	1	0	08:03:20	2104246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	252	0	0	08:03:20	2104525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	2000	1	0	08:03:20	2106538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	247	0	0	08:03:20	2106804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	2500	1	0	08:03:20	2109324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	262	0	0	08:03:20	2109603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	2300	1	0	08:03:20	2111923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	319	0	0	08:03:20	2112269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	1900	1	0	08:03:20	2114188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	261	0	0	08:03:20	2114468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	2200	1	0	08:03:20	2116681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	328	0	0	08:03:20	2117027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	1700	1	0	08:03:20	2118747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	230	0	0	08:03:20	2119000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	2200	1	0	08:03:20	2121212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	229	0	0	08:03:20	2121465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	2300	1	0	08:03:20	2123785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	233	0	0	08:03:20	2124038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	2400	1	0	08:03:20	2126450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	223	0	0	08:03:20	2126690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	1800	1	0	08:03:20	2128503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	298	0	0	08:03:20	2128823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	1500	1	0	08:03:20	2130342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	219	0	0	08:03:20	2130582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	2500	1	0	08:03:20	2133101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	228	0	0	08:03:20	2133354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	blank.simpleFr	2	0	1600	1	0	08:03:20	2134967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103012	08:03:20	10026	pm.simpleFrRight	pm.simpleFr	2	57	346	0	0	08:03:20	2135340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
