date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
120712	08:59:19	10040	Language	Language	0	English	1419844	0	0	08:59:19	1420171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	Session	Session	0	3mo	918	0	0	08:59:19	1421157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	HandEng	HandEng	0	Right	908	0	0	08:59:19	1422130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	CubeEng	CubeEng	1	1Cube	23164	0	0	08:59:19	2704796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	blank.simpleEng	2	0	2200	1	0	08:59:19	2732771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	pm.simpleEng	2	57	490	0	0	08:59:19	2733278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	blank.simpleEng	2	0	2400	1	0	08:59:19	2735690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	pm.simpleEng	2	57	291	0	0	08:59:19	2736010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	blank.simpleEng	2	0	2500	1	0	08:59:19	2738529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	pm.simpleEng	2	57	332	0	0	08:59:19	2738889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	blank.simpleEng	2	0	2100	1	0	08:59:19	2741008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	pm.simpleEng	2	57	381	0	0	08:59:19	2741407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	blank.simpleEng	2	0	2000	1	0	08:59:19	2743420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	pm.simpleEng	2	57	496	0	0	08:59:19	2743940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	blank.simpleEng	2	0	1700	1	0	08:59:19	2745659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	pm.simpleEng	2	57	514	0	0	08:59:19	2746193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	blank.simpleEng	2	0	2300	1	0	08:59:19	2748512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	pm.simpleEng	2	57	388	0	0	08:59:19	2748925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	blank.simpleEng	2	0	1800	1	0	08:59:19	2750737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	pm.simpleEng	2	57	396	0	0	08:59:19	2751151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	blank.simpleEng	2	0	1900	1	0	08:59:19	2753070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120712	08:59:19	10040	pm.simpleEngRight	pm.simpleEng	2	57	415	0	0	08:59:19	2753509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
