parenttype	parentname	name	value	index	id
shape	background	erasecolorred	255	-1	48
shape	background	height	100pct	-1	64
shape	background	hposition	50pct	-1	65
shape	background	item		-1	74
shape	background	item.1	background	1	74
shape	background	itemcount	1	-1	75
shape	background	items		-1	78
shape	background	items.1	background	1	78
shape	background	name	background	-1	116
shape	background	nextindex	1	-1	120
shape	background	nextvalue	1	-1	122
shape	background	playthrough	0	-1	140
shape	background	selectedcount	1	-1	168
shape	background	selectedindex	1	-1	169
shape	background	selectedvalue	1	-1	170
shape	background	skip	0	-1	179
shape	background	stimulusonset	1	-1	184
shape	background	stimulusonset.1	1	1	184
shape	background	typename	shape	-1	223
shape	background	unselectedcount	0	-1	224
shape	background	vposition	50pct	-1	229
shape	background	width	100pct	-1	231
systembeep	systembeep	item		-1	74
systembeep	systembeep	currentindex	1	-1	30
systembeep	systembeep	currentitem		-1	31
systembeep	systembeep	currentitemnumber	0	-1	32
systembeep	systembeep	currentvalue	1	-1	38
systembeep	systembeep	duration	250	-1	40
systembeep	systembeep	erase	-1	-1	44
systembeep	systembeep	frequency	750	-1	59
systembeep	systembeep	item		-1	74
systembeep	systembeep	itemcount	0	-1	75
systembeep	systembeep	items		-1	78
systembeep	systembeep	name	systembeep	-1	116
systembeep	systembeep	nextindex	1	-1	120
systembeep	systembeep	nextvalue	1	-1	122
systembeep	systembeep	playthrough	0	-1	140
systembeep	systembeep	selectedcount	0	-1	168
systembeep	systembeep	selectedindex	1	-1	169
systembeep	systembeep	selectedvalue	1	-1	170
systembeep	systembeep	skip	0	-1	179
systembeep	systembeep	stimulusonset	-1	-1	184
systembeep	systembeep	typename	systembeep	-1	223
systembeep	systembeep	unselectedcount	0	-1	224
text	clicknextround	item		-1	74
text	clicknextround	item.1	Next	1	74
text	clicknextround	currentindex	1	-1	30
text	clicknextround	currentitem	Next	-1	31
text	clicknextround	currentitemnumber	1	-1	32
text	clicknextround	currentvalue	1	-1	38
text	clicknextround	erase	0	-1	44
text	clicknextround	erasecolor	4294967295	-1	45
text	clicknextround	erasecolorblue	255	-1	46
text	clicknextround	erasecolorgreen	255	-1	47
text	clicknextround	erasecolorred	255	-1	48
text	clicknextround	fontheight	2.5pct	-1	58
text	clicknextround	height	4pct	-1	64
text	clicknextround	hposition	65pct	-1	65
text	clicknextround	item		-1	74
text	clicknextround	item.1	Next	1	74
text	clicknextround	itemcount	1	-1	75
text	clicknextround	items		-1	78
text	clicknextround	items.1	Next	1	78
text	clicknextround	name	clicknextround	-1	116
text	clicknextround	nextindex	1	-1	120
text	clicknextround	nextvalue	1	-1	122
text	clicknextround	playthrough	0	-1	140
text	clicknextround	selectedcount	1	-1	168
text	clicknextround	selectedindex	1	-1	169
text	clicknextround	selectedvalue	1	-1	170
text	clicknextround	skip	0	-1	179
text	clicknextround	stimulusonset	-1	-1	184
text	clicknextround	textbgcolor	4278190080	-1	189
text	clicknextround	textbgcolorblue	0	-1	190
text	clicknextround	textbgcolorgreen	0	-1	191
text	clicknextround	textbgcolorred	0	-1	192
text	clicknextround	textcolor	4294967295	-1	195
text	clicknextround	textcolorblue	255	-1	196
text	clicknextround	textcolorgreen	255	-1	197
text	clicknextround	textcolorred	255	-1	198
text	clicknextround	typename	text	-1	223
text	clicknextround	unselectedcount	0	-1	224
text	clicknextround	vposition	98pct	-1	229
text	clicknextround	width	20pct	-1	231
text	clickresetround	item		-1	74
text	clickresetround	item.1	Reset	1	74
text	clickresetround	currentindex	1	-1	30
text	clickresetround	currentitem	Reset	-1	31
text	clickresetround	currentitemnumber	1	-1	32
text	clickresetround	currentvalue	1	-1	38
text	clickresetround	erase	0	-1	44
text	clickresetround	erasecolor	4294967295	-1	45
text	clickresetround	erasecolorblue	255	-1	46
text	clickresetround	erasecolorgreen	255	-1	47
text	clickresetround	erasecolorred	255	-1	48
text	clickresetround	fontheight	2.5pct	-1	58
text	clickresetround	height	4pct	-1	64
text	clickresetround	hposition	35pct	-1	65
text	clickresetround	item		-1	74
text	clickresetround	item.1	Reset	1	74
text	clickresetround	itemcount	1	-1	75
text	clickresetround	items		-1	78
text	clickresetround	items.1	Reset	1	78
text	clickresetround	name	clickresetround	-1	116
text	clickresetround	nextindex	1	-1	120
text	clickresetround	nextvalue	1	-1	122
text	clickresetround	playthrough	0	-1	140
text	clickresetround	selectedcount	1	-1	168
text	clickresetround	selectedindex	1	-1	169
text	clickresetround	selectedvalue	1	-1	170
text	clickresetround	skip	0	-1	179
text	clickresetround	stimulusonset	-1	-1	184
text	clickresetround	textbgcolor	4278190080	-1	189
text	clickresetround	textbgcolorblue	0	-1	190
text	clickresetround	textbgcolorgreen	0	-1	191
text	clickresetround	textbgcolorred	0	-1	192
text	clickresetround	textcolor	4294967295	-1	195
text	clickresetround	textcolorblue	255	-1	196
text	clickresetround	textcolorgreen	255	-1	197
text	clickresetround	textcolorred	255	-1	198
text	clickresetround	typename	text	-1	223
text	clickresetround	unselectedcount	0	-1	224
text	clickresetround	vposition	98pct	-1	229
text	clickresetround	width	20pct	-1	231
text	debug	item		-1	74
text	debug	item.1	Free (A): 1 | Free (B): 1 | Free (C): 1
Top (A): R | Top (B): B | Top (C): none
Max (A): 65pct | Max (B): 80pct | Max (C): 0
Next (A): 50pct | Next (B): 65pct | Next (C): 80pct
x=52.1875pct | y=66.3333333333333285964pct | In: 2	1	74
text	debug	currentindex	1	-1	30
text	debug	currentitem	Free (A): 1 | Free (B): 1 | Free (C): 1
Top (A): R | Top (B): B | Top (C): none
Max (A): 65pct | Max (B): 80pct | Max (C): 0
Next (A): 50pct | Next (B): 65pct | Next (C): 80pct
x=52.1875pct | y=66.3333333333333285964pct | In: 2	-1	31
text	debug	currentitemnumber	0	-1	32
text	debug	currentvalue	1	-1	38
text	debug	erase	0	-1	44
text	debug	erasecolor	4294967295	-1	45
text	debug	erasecolorblue	255	-1	46
text	debug	erasecolorgreen	255	-1	47
text	debug	erasecolorred	255	-1	48
text	debug	fontheight	2.5pct	-1	58
text	debug	height	10pct	-1	64
text	debug	hposition	50pct	-1	65
text	debug	item		-1	74
text	debug	item.1	Free (A): 1 | Free (B): 1 | Free (C): 1
Top (A): R | Top (B): B | Top (C): none
Max (A): 65pct | Max (B): 80pct | Max (C): 0
Next (A): 50pct | Next (B): 65pct | Next (C): 80pct
x=52.1875pct | y=66.3333333333333285964pct | In: 2	1	74
text	debug	itemcount	1	-1	75
text	debug	items		-1	78
text	debug	items.1	Free (A): 1 | Free (B): 1 | Free (C): 1
Top (A): R | Top (B): B | Top (C): none
Max (A): 65pct | Max (B): 80pct | Max (C): 0
Next (A): 50pct | Next (B): 65pct | Next (C): 80pct
x=52.1875pct | y=66.3333333333333285964pct | In: 2	1	78
text	debug	name	debug	-1	116
text	debug	nextindex	1	-1	120
text	debug	nextvalue	1	-1	122
text	debug	playthrough	0	-1	140
text	debug	selectedcount	1	-1	168
text	debug	selectedindex	1	-1	169
text	debug	selectedvalue	1	-1	170
text	debug	skip	0	-1	179
text	debug	stimulusonset	-1	-1	184
text	debug	textbgcolor	4278190080	-1	189
text	debug	textbgcolorblue	0	-1	190
text	debug	textbgcolorgreen	0	-1	191
text	debug	textbgcolorred	0	-1	192
text	debug	textcolor	4294967295	-1	195
text	debug	textcolorblue	255	-1	196
text	debug	textcolorgreen	255	-1	197
text	debug	textcolorred	255	-1	198
text	debug	typename	text	-1	223
text	debug	unselectedcount	0	-1	224
text	debug	vposition	37pct	-1	229
text	debug	width	40pct	-1	231
text	feedbackmsg	item		-1	74
text	feedbackmsg	item.1	Correct!	1	74
text	feedbackmsg	item.2	Too many moves!	2	74
text	feedbackmsg	currentindex	1	-1	30
text	feedbackmsg	currentitem	Correct!	-1	31
text	feedbackmsg	currentitemnumber	1	-1	32
text	feedbackmsg	currentvalue	1	-1	38
text	feedbackmsg	erase	0	-1	44
text	feedbackmsg	erasecolor	4294967295	-1	45
text	feedbackmsg	erasecolorblue	255	-1	46
text	feedbackmsg	erasecolorgreen	255	-1	47
text	feedbackmsg	erasecolorred	255	-1	48
text	feedbackmsg	fontheight	3.5pct	-1	58
text	feedbackmsg	height	0	-1	64
text	feedbackmsg	hposition	50pct	-1	65
text	feedbackmsg	item		-1	74
text	feedbackmsg	item.1	Correct!	1	74
text	feedbackmsg	item.2	Too many moves!	2	74
text	feedbackmsg	itemcount	2	-1	75
text	feedbackmsg	items		-1	78
text	feedbackmsg	items.1	Correct!	1	78
text	feedbackmsg	items.2	Too many moves!	2	78
text	feedbackmsg	name	feedbackmsg	-1	116
text	feedbackmsg	nextindex	1	-1	120
text	feedbackmsg	nextvalue	1	-1	122
text	feedbackmsg	playthrough	0	-1	140
text	feedbackmsg	selectedcount	0	-1	168
text	feedbackmsg	selectedindex	1	-1	169
text	feedbackmsg	selectedvalue	1	-1	170
text	feedbackmsg	skip	0	-1	179
text	feedbackmsg	stimulusonset	0	-1	184
text	feedbackmsg	stimulusonset.1	0	1	184
text	feedbackmsg	textbgcolor	16646398	-1	189
text	feedbackmsg	textbgcolorblue	254	-1	190
text	feedbackmsg	textbgcolorgreen	0	-1	191
text	feedbackmsg	textbgcolorred	254	-1	192
text	feedbackmsg	textcolor	4294967295	-1	195
text	feedbackmsg	textcolorblue	255	-1	196
text	feedbackmsg	textcolorgreen	255	-1	197
text	feedbackmsg	textcolorred	255	-1	198
text	feedbackmsg	typename	text	-1	223
text	feedbackmsg	unselectedcount	0	-1	224
text	feedbackmsg	vposition	40pct	-1	229
text	feedbackmsg	width	0	-1	231
text	moveinfo	item		-1	74
text	moveinfo	item.1	Allowed moves: 2
Performed moves: 0	1	74
text	moveinfo	currentindex	1	-1	30
text	moveinfo	currentitem	Allowed moves: 2
Performed moves: 0	-1	31
text	moveinfo	currentitemnumber	1	-1	32
text	moveinfo	currentvalue	1	-1	38
text	moveinfo	erase	0	-1	44
text	moveinfo	erasecolor	4294967295	-1	45
text	moveinfo	erasecolorblue	255	-1	46
text	moveinfo	erasecolorgreen	255	-1	47
text	moveinfo	erasecolorred	255	-1	48
text	moveinfo	fontheight	2.5pct	-1	58
text	moveinfo	height	30pct	-1	64
text	moveinfo	hposition	99pct	-1	65
text	moveinfo	item		-1	74
text	moveinfo	item.1	Allowed moves: 2
Performed moves: 0	1	74
text	moveinfo	itemcount	1	-1	75
text	moveinfo	items		-1	78
text	moveinfo	items.1	Allowed moves: 2
Performed moves: 0	1	78
text	moveinfo	name	moveinfo	-1	116
text	moveinfo	nextindex	1	-1	120
text	moveinfo	nextvalue	1	-1	122
text	moveinfo	playthrough	0	-1	140
text	moveinfo	selectedcount	1	-1	168
text	moveinfo	selectedindex	1	-1	169
text	moveinfo	selectedvalue	1	-1	170
text	moveinfo	skip	0	-1	179
text	moveinfo	stimulusonset	1	-1	184
text	moveinfo	stimulusonset.1	1	1	184
text	moveinfo	textbgcolor	16646398	-1	189
text	moveinfo	textbgcolorblue	254	-1	190
text	moveinfo	textbgcolorgreen	0	-1	191
text	moveinfo	textbgcolorred	254	-1	192
text	moveinfo	textcolor	4294967295	-1	195
text	moveinfo	textcolorblue	255	-1	196
text	moveinfo	textcolorgreen	255	-1	197
text	moveinfo	textcolorred	255	-1	198
text	moveinfo	typename	text	-1	223
text	moveinfo	unselectedcount	0	-1	224
text	moveinfo	vposition	1pct	-1	229
text	moveinfo	width	30pct	-1	231
text	nextround	item		-1	74
text	nextround	item.1	Next	1	74
text	nextround	currentindex	1	-1	30
text	nextround	currentitem	Next	-1	31
text	nextround	currentitemnumber	1	-1	32
text	nextround	currentvalue	1	-1	38
text	nextround	erase	0	-1	44
text	nextround	erasecolor	4294967295	-1	45
text	nextround	erasecolorblue	255	-1	46
text	nextround	erasecolorgreen	255	-1	47
text	nextround	erasecolorred	255	-1	48
text	nextround	fontheight	2.5pct	-1	58
text	nextround	height	4pct	-1	64
text	nextround	hposition	65pct	-1	65
text	nextround	item		-1	74
text	nextround	item.1	Next	1	74
text	nextround	itemcount	1	-1	75
text	nextround	items		-1	78
text	nextround	items.1	Next	1	78
text	nextround	name	nextround	-1	116
text	nextround	nextindex	1	-1	120
text	nextround	nextvalue	1	-1	122
text	nextround	playthrough	0	-1	140
text	nextround	selectedcount	1	-1	168
text	nextround	selectedindex	1	-1	169
text	nextround	selectedvalue	1	-1	170
text	nextround	skip	0	-1	179
text	nextround	stimulusonset	1	-1	184
text	nextround	stimulusonset.1	1	1	184
text	nextround	textbgcolor	4294967295	-1	189
text	nextround	textbgcolorblue	255	-1	190
text	nextround	textbgcolorgreen	255	-1	191
text	nextround	textbgcolorred	255	-1	192
text	nextround	textcolor	4278190080	-1	195
text	nextround	textcolorblue	0	-1	196
text	nextround	textcolorgreen	0	-1	197
text	nextround	textcolorred	0	-1	198
text	nextround	typename	text	-1	223
text	nextround	unselectedcount	0	-1	224
text	nextround	vposition	98pct	-1	229
text	nextround	width	20pct	-1	231
text	probleminfo	item		-1	74
text	probleminfo	item.1	Problem #2
Attempt #1	1	74
text	probleminfo	currentindex	1	-1	30
text	probleminfo	currentitem	Problem #2
Attempt #1	-1	31
text	probleminfo	currentitemnumber	1	-1	32
text	probleminfo	currentvalue	1	-1	38
text	probleminfo	erase	0	-1	44
text	probleminfo	erasecolor	4294967295	-1	45
text	probleminfo	erasecolorblue	255	-1	46
text	probleminfo	erasecolorgreen	255	-1	47
text	probleminfo	erasecolorred	255	-1	48
text	probleminfo	fontheight	2.5pct	-1	58
text	probleminfo	height	30pct	-1	64
text	probleminfo	hposition	1pct	-1	65
text	probleminfo	item		-1	74
text	probleminfo	item.1	Problem #2
Attempt #1	1	74
text	probleminfo	itemcount	1	-1	75
text	probleminfo	items		-1	78
text	probleminfo	items.1	Problem #2
Attempt #1	1	78
text	probleminfo	name	probleminfo	-1	116
text	probleminfo	nextindex	1	-1	120
text	probleminfo	nextvalue	1	-1	122
text	probleminfo	playthrough	0	-1	140
text	probleminfo	selectedcount	1	-1	168
text	probleminfo	selectedindex	1	-1	169
text	probleminfo	selectedvalue	1	-1	170
text	probleminfo	skip	0	-1	179
text	probleminfo	stimulusonset	1	-1	184
text	probleminfo	stimulusonset.1	1	1	184
text	probleminfo	textbgcolor	16646398	-1	189
text	probleminfo	textbgcolorblue	254	-1	190
text	probleminfo	textbgcolorgreen	0	-1	191
text	probleminfo	textbgcolorred	254	-1	192
text	probleminfo	textcolor	4294967295	-1	195
text	probleminfo	textcolorblue	255	-1	196
text	probleminfo	textcolorgreen	255	-1	197
text	probleminfo	textcolorred	255	-1	198
text	probleminfo	typename	text	-1	223
text	probleminfo	unselectedcount	0	-1	224
text	probleminfo	vposition	1pct	-1	229
text	probleminfo	width	30pct	-1	231
text	resetmsg	item		-1	74
text	resetmsg	item.1	Resetting...	1	74
text	resetmsg	currentindex	1	-1	30
text	resetmsg	currentitem	Resetting...	-1	31
text	resetmsg	currentitemnumber	0	-1	32
text	resetmsg	currentvalue	1	-1	38
text	resetmsg	erase	0	-1	44
text	resetmsg	erasecolor	4294967295	-1	45
text	resetmsg	erasecolorblue	255	-1	46
text	resetmsg	erasecolorgreen	255	-1	47
text	resetmsg	erasecolorred	255	-1	48
text	resetmsg	fontheight	3.5pct	-1	58
text	resetmsg	height	0	-1	64
text	resetmsg	hposition	50pct	-1	65
text	resetmsg	item		-1	74
text	resetmsg	item.1	Resetting...	1	74
text	resetmsg	itemcount	1	-1	75
text	resetmsg	items		-1	78
text	resetmsg	items.1	Resetting...	1	78
text	resetmsg	name	resetmsg	-1	116
text	resetmsg	nextindex	1	-1	120
text	resetmsg	nextvalue	1	-1	122
text	resetmsg	playthrough	0	-1	140
text	resetmsg	selectedcount	1	-1	168
text	resetmsg	selectedindex	1	-1	169
text	resetmsg	selectedvalue	1	-1	170
text	resetmsg	skip	0	-1	179
text	resetmsg	stimulusonset	-1	-1	184
text	resetmsg	textbgcolor	16646398	-1	189
text	resetmsg	textbgcolorblue	254	-1	190
text	resetmsg	textbgcolorgreen	0	-1	191
text	resetmsg	textbgcolorred	254	-1	192
text	resetmsg	textcolor	4294967295	-1	195
text	resetmsg	textcolorblue	255	-1	196
text	resetmsg	textcolorgreen	255	-1	197
text	resetmsg	textcolorred	255	-1	198
text	resetmsg	typename	text	-1	223
text	resetmsg	unselectedcount	0	-1	224
text	resetmsg	vposition	40pct	-1	229
text	resetmsg	width	0	-1	231
text	resetround	item		-1	74
text	resetround	item.1	Reset	1	74
text	resetround	currentindex	1	-1	30
text	resetround	currentitem	Reset	-1	31
text	resetround	currentitemnumber	1	-1	32
text	resetround	currentvalue	1	-1	38
text	resetround	erase	0	-1	44
text	resetround	erasecolor	4294967295	-1	45
text	resetround	erasecolorblue	255	-1	46
text	resetround	erasecolorgreen	255	-1	47
text	resetround	erasecolorred	255	-1	48
text	resetround	fontheight	2.5pct	-1	58
text	resetround	height	4pct	-1	64
text	resetround	hposition	35pct	-1	65
text	resetround	item		-1	74
text	resetround	item.1	Reset	1	74
text	resetround	itemcount	1	-1	75
text	resetround	items		-1	78
text	resetround	items.1	Reset	1	78
text	resetround	name	resetround	-1	116
text	resetround	nextindex	1	-1	120
text	resetround	nextvalue	1	-1	122
text	resetround	playthrough	0	-1	140
text	resetround	selectedcount	1	-1	168
text	resetround	selectedindex	1	-1	169
text	resetround	selectedvalue	1	-1	170
text	resetround	skip	0	-1	179
text	resetround	stimulusonset	1	-1	184
text	resetround	stimulusonset.1	1	1	184
text	resetround	textbgcolor	4294967295	-1	189
text	resetround	textbgcolorblue	255	-1	190
text	resetround	textbgcolorgreen	255	-1	191
text	resetround	textbgcolorred	255	-1	192
text	resetround	textcolor	4278190080	-1	195
text	resetround	textcolorblue	0	-1	196
text	resetround	textcolorgreen	0	-1	197
text	resetround	textcolorred	0	-1	198
text	resetround	typename	text	-1	223
text	resetround	unselectedcount	0	-1	224
text	resetround	vposition	98pct	-1	229
text	resetround	width	20pct	-1	231
text	roundinfo	item		-1	74
text	roundinfo	item.1	Problem Number: 2
Attempt Number: 1
Target Moves: 2
Subject Moves: 0
Excess Moves: -2
First Move Time: 4056
Solution Time: 0
Execution Time: 0
Problem Score: 0
Total Score: 3
Performed Moves: background	1	74
text	roundinfo	currentindex	1	-1	30
text	roundinfo	currentitem	Problem Number: 2
Attempt Number: 1
Target Moves: 2
Subject Moves: 0
Excess Moves: -2
First Move Time: 4056
Solution Time: 0
Execution Time: 0
Problem Score: 0
Total Score: 3
Performed Moves: background	-1	31
text	roundinfo	currentitemnumber	0	-1	32
text	roundinfo	currentvalue	1	-1	38
text	roundinfo	erase	0	-1	44
text	roundinfo	erasecolor	4294967295	-1	45
text	roundinfo	erasecolorblue	255	-1	46
text	roundinfo	erasecolorgreen	255	-1	47
text	roundinfo	erasecolorred	255	-1	48
text	roundinfo	fontheight	2.5pct	-1	58
text	roundinfo	height	30pct	-1	64
text	roundinfo	hposition	1pct	-1	65
text	roundinfo	item		-1	74
text	roundinfo	item.1	Problem Number: 2
Attempt Number: 1
Target Moves: 2
Subject Moves: 0
Excess Moves: -2
First Move Time: 4056
Solution Time: 0
Execution Time: 0
Problem Score: 0
Total Score: 3
Performed Moves: background	1	74
text	roundinfo	itemcount	1	-1	75
text	roundinfo	items		-1	78
text	roundinfo	items.1	Problem Number: 2
Attempt Number: 1
Target Moves: 2
Subject Moves: 0
Excess Moves: -2
First Move Time: 4056
Solution Time: 0
Execution Time: 0
Problem Score: 0
Total Score: 3
Performed Moves: background	1	78
text	roundinfo	name	roundinfo	-1	116
text	roundinfo	nextindex	1	-1	120
text	roundinfo	nextvalue	1	-1	122
text	roundinfo	playthrough	0	-1	140
text	roundinfo	selectedcount	1	-1	168
text	roundinfo	selectedindex	1	-1	169
text	roundinfo	selectedvalue	1	-1	170
text	roundinfo	skip	0	-1	179
text	roundinfo	stimulusonset	-1	-1	184
text	roundinfo	textbgcolor	4278190080	-1	189
text	roundinfo	textbgcolorblue	0	-1	190
text	roundinfo	textbgcolorgreen	0	-1	191
text	roundinfo	textbgcolorred	0	-1	192
text	roundinfo	textcolor	4294967295	-1	195
text	roundinfo	textcolorblue	255	-1	196
text	roundinfo	textcolorgreen	255	-1	197
text	roundinfo	textcolorred	255	-1	198
text	roundinfo	typename	text	-1	223
text	roundinfo	unselectedcount	0	-1	224
text	roundinfo	vposition	1pct	-1	229
text	roundinfo	width	30pct	-1	231
text	startmsg	item		-1	74
text	startmsg	item.1	Get ready...	1	74
text	startmsg	currentindex	1	-1	30
text	startmsg	currentitem	Get ready...	-1	31
text	startmsg	currentitemnumber	1	-1	32
text	startmsg	currentvalue	1	-1	38
text	startmsg	erase	0	-1	44
text	startmsg	erasecolor	4294967295	-1	45
text	startmsg	erasecolorblue	255	-1	46
text	startmsg	erasecolorgreen	255	-1	47
text	startmsg	erasecolorred	255	-1	48
text	startmsg	fontheight	3.5pct	-1	58
text	startmsg	height	0	-1	64
text	startmsg	hposition	50pct	-1	65
text	startmsg	item		-1	74
text	startmsg	item.1	Get ready...	1	74
text	startmsg	itemcount	1	-1	75
text	startmsg	items		-1	78
text	startmsg	items.1	Get ready...	1	78
text	startmsg	name	startmsg	-1	116
text	startmsg	nextindex	1	-1	120
text	startmsg	nextvalue	1	-1	122
text	startmsg	playthrough	0	-1	140
text	startmsg	selectedcount	1	-1	168
text	startmsg	selectedindex	1	-1	169
text	startmsg	selectedvalue	1	-1	170
text	startmsg	skip	0	-1	179
text	startmsg	stimulusonset	1	-1	184
text	startmsg	stimulusonset.1	1	1	184
